date,store_id,product_id,units_sold,demand,price,discount,promotion
2023-04-30,S001,P0002,141,170,85.83,0,0
2023-04-30,S001,P0003,60,82,49.76,10,0
2023-04-30,S001,P0004,31,37,82.61,10,0
2023-04-30,S001,P0005,105,159,71.27,5,0
2023-04-30,S001,P0006,25,37,33.11,0,0
2023-04-30,S001,P0007,60,62,19.69,10,0
2023-04-30,S001,P0008,51,52,38.47,5,0
2023-04-30,S001,P0009,69,115,95.0,0,0
2023-04-30,S001,P0010,36,39,111.97,0,0
2023-04-30,S001,P0011,32,46,138.62,5,0
2023-04-30,S001,P0012,110,99,87.43,0,0
2023-04-30,S001,P0013,12,12,21.66,10,0
2023-04-30,S001,P0014,80,71,63.15,5,0
2023-04-30,S001,P0015,26,43,11.97,10,0
2023-04-30,S001,P0016,46,55,33.28,0,0
2023-04-30,S001,P0017,46,43,17.85,10,0
2023-04-30,S001,P0018,84,101,58.06,10,0
2023-04-30,S001,P0019,33,38,98.05,5,0
2023-04-30,S001,P0020,39,40,99.05,5,0
2023-04-30,S002,P0001,78,75,71.04,5,0
2023-04-30,S002,P0002,45,64,26.69,10,0
2023-04-30,S002,P0003,50,67,69.01,10,0
2023-04-30,S002,P0004,66,75,41.02,0,0
2023-04-30,S002,P0005,80,99,88.97,5,0
2023-04-30,S002,P0006,85,170,81.91,5,0
2023-04-30,S002,P0007,13,18,21.18,5,0
2023-04-30,S002,P0008,58,73,23.65,0,0
2023-04-30,S002,P0009,78,67,58.97,0,0
2023-04-30,S002,P0010,26,39,67.85,10,0
2023-04-30,S002,P0011,110,131,105.55,5,0
2023-04-30,S002,P0012,51,65,55.63,10,0
2023-04-30,S002,P0013,76,101,21.26,10,0
2023-04-30,S002,P0014,27,40,101.9,0,0
2023-04-30,S002,P0015,37,37,52.29,10,0
2023-04-30,S002,P0016,41,58,73.81,5,0
2023-04-30,S002,P0017,48,58,18.39,0,0
2023-04-30,S002,P0018,94,111,26.31,10,0
2023-04-30,S002,P0019,103,111,87.47,5,0
2023-04-30,S002,P0020,28,34,105.47,5,0
2023-04-30,S003,P0001,20,27,11.7,10,0
2023-04-30,S003,P0002,43,58,51.46,0,0
2023-04-30,S003,P0003,36,52,80.62,0,0
2023-04-30,S003,P0004,54,76,22.58,0,0
2023-04-30,S003,P0005,34,45,19.9,0,0
2023-04-30,S003,P0006,11,12,28.37,5,0
2023-04-30,S003,P0007,73,63,13.68,5,0
2023-04-30,S003,P0008,50,76,113.81,0,0
2023-04-30,S003,P0009,58,93,50.55,10,0
2023-04-30,S003,P0010,41,48,29.42,10,0
2023-04-30,S003,P0011,25,35,93.85,10,0
2023-04-30,S003,P0012,10,12,68.95,10,0
2023-04-30,S003,P0013,94,100,69.57,5,0
2023-04-30,S003,P0014,61,81,80.85,10,0
2023-04-30,S003,P0015,101,119,104.77,0,0
2023-04-30,S003,P0016,33,44,82.99,0,0
2023-04-30,S003,P0017,19,19,92.66,5,0
2023-04-30,S003,P0018,43,68,131.71,5,0
2023-04-30,S003,P0019,59,65,46.61,10,0
2023-04-30,S003,P0020,31,37,56.82,5,0
2023-04-30,S004,P0001,42,67,9.45,5,0
2023-04-30,S004,P0002,81,71,18.51,5,0
2023-04-30,S004,P0003,27,23,113.81,5,0
2023-04-30,S004,P0004,64,65,45.35,10,0
2023-04-30,S004,P0005,59,67,62.64,10,0
2023-04-30,S004,P0006,47,74,31.98,5,0
2023-04-30,S004,P0007,81,92,26.8,5,0
2023-04-30,S004,P0008,43,45,88.34,5,0
2023-04-30,S004,P0009,32,106,113.15,10,0
2023-04-30,S004,P0010,70,82,25.9,0,0
2023-04-30,S004,P0011,56,86,54.92,5,0
2023-04-30,S004,P0012,67,70,100.02,10,0
2023-04-30,S004,P0013,89,75,18.99,0,0
2023-04-30,S004,P0014,30,33,135.18,10,0
2023-04-30,S004,P0015,36,31,81.91,0,0
2023-04-30,S004,P0016,19,18,99.27,0,0
2023-04-30,S004,P0017,85,79,96.94,0,0
2023-04-30,S004,P0018,25,27,141.4,0,0
2023-04-30,S004,P0019,55,62,53.39,5,0
2023-04-30,S004,P0020,15,14,92.47,10,0
2023-04-30,S005,P0001,144,129,13.93,0,0
2023-04-30,S005,P0002,46,46,32.92,10,0
2023-04-30,S005,P0003,48,48,24.24,5,0
2023-04-30,S005,P0004,99,118,7.78,5,0
2023-04-30,S005,P0005,71,83,15.52,0,0
2023-04-30,S005,P0006,74,72,54.5,0,0
2023-04-30,S005,P0007,44,42,67.06,0,0
2023-04-30,S005,P0008,103,86,54.25,10,0
2023-04-30,S005,P0009,125,110,94.57,5,0
2023-04-30,S005,P0010,15,38,45.48,10,0
2023-04-30,S005,P0011,39,37,64.86,0,0
2023-04-30,S005,P0012,24,24,100.24,10,0
2023-04-30,S005,P0013,49,65,59.79,10,0
2023-04-30,S005,P0014,38,36,150.13,0,0
2023-04-30,S005,P0015,70,85,50.55,0,0
2023-04-30,S005,P0016,12,17,25.9,0,0
2023-04-30,S005,P0017,38,34,30.04,0,0
2023-04-30,S005,P0018,68,140,25.03,0,0
2023-04-30,S005,P0019,50,63,120.49,10,0
2023-04-30,S005,P0020,29,27,25.11,0,0
2023-05-01,S001,P0001,31,29,50.39,10,0
2023-05-01,S001,P0002,90,108,64.61,5,0
2023-05-01,S001,P0003,104,94,54.83,0,0
2023-05-01,S001,P0004,33,51,73.91,20,1
2023-05-01,S001,P0005,79,91,52.04,10,0
2023-05-01,S001,P0006,15,14,31.61,0,0
2023-05-01,S001,P0007,105,126,23.07,15,1
2023-05-01,S001,P0008,46,47,37.69,5,0
2023-05-01,S001,P0009,54,56,69.74,10,0
2023-05-01,S001,P0010,35,39,100.71,10,0
2023-05-01,S001,P0011,45,40,142.05,0,0
2023-05-01,S001,P0012,43,52,55.35,25,1
2023-05-01,S001,P0013,26,25,24.23,5,0
2023-05-01,S001,P0014,49,58,66.51,0,0
2023-05-01,S001,P0015,9,10,10.95,5,0
2023-05-01,S001,P0016,88,121,37.42,15,1
2023-05-01,S001,P0017,33,33,18.02,0,0
2023-05-01,S001,P0018,37,48,50.72,5,0
2023-05-01,S001,P0019,15,24,97.45,0,0
2023-05-01,S001,P0020,70,59,112.64,5,0
2023-05-01,S002,P0001,74,72,70.14,10,0
2023-05-01,S002,P0002,38,46,26.19,10,0
2023-05-01,S002,P0003,127,107,79.14,10,0
2023-05-01,S002,P0004,97,103,36.16,20,1
2023-05-01,S002,P0005,90,104,90.31,10,0
2023-05-01,S002,P0006,78,115,66.39,5,0
2023-05-01,S002,P0007,51,76,24.05,10,1
2023-05-01,S002,P0008,80,80,24.24,0,0
2023-05-01,S002,P0009,32,54,47.96,10,0
2023-05-01,S002,P0010,56,58,73.12,10,0
2023-05-01,S002,P0011,59,56,81.99,0,0
2023-05-01,S002,P0012,43,71,50.7,20,1
2023-05-01,S002,P0013,74,87,21.35,5,0
2023-05-01,S002,P0014,71,79,111.7,10,0
2023-05-01,S002,P0015,225,200,92.59,0,0
2023-05-01,S002,P0016,89,159,96.07,15,1
2023-05-01,S002,P0017,23,23,15.16,5,0
2023-05-01,S002,P0018,85,115,28.08,10,0
2023-05-01,S002,P0019,164,162,106.99,0,0
2023-05-01,S002,P0020,34,33,99.31,10,0
2023-05-01,S003,P0001,72,68,14.52,5,0
2023-05-01,S003,P0002,62,97,56.11,5,0
2023-05-01,S003,P0003,49,61,75.11,10,0
2023-05-01,S003,P0004,79,92,19.23,15,1
2023-05-01,S003,P0005,9,12,16.36,5,0
2023-05-01,S003,P0006,17,18,27.56,10,0
2023-05-01,S003,P0007,106,140,14.84,20,1
2023-05-01,S003,P0008,120,101,106.14,10,0
2023-05-01,S003,P0009,59,62,50.32,0,0
2023-05-01,S003,P0010,51,58,30.63,10,0
2023-05-01,S003,P0011,73,90,121.67,0,0
2023-05-01,S003,P0012,27,40,82.01,10,1
2023-05-01,S003,P0013,55,71,66.37,5,0
2023-05-01,S003,P0014,46,39,68.87,10,0
2023-05-01,S003,P0015,52,75,81.57,10,0
2023-05-01,S003,P0016,12,16,69.73,10,1
2023-05-01,S003,P0017,17,25,105.14,0,0
2023-05-01,S003,P0018,33,33,109.07,5,0
2023-05-01,S003,P0019,48,76,48.46,10,0
2023-05-01,S003,P0020,62,75,65.93,5,0
2023-05-01,S004,P0001,84,136,11.84,10,0
2023-05-01,S004,P0002,68,79,17.11,10,0
2023-05-01,S004,P0003,16,16,116.53,0,0
2023-05-01,S004,P0004,56,70,43.7,15,1
2023-05-01,S004,P0005,30,37,58.68,0,0
2023-05-01,S004,P0006,79,103,35.27,10,0
2023-05-01,S004,P0007,151,187,35.2,10,1
2023-05-01,S004,P0008,11,17,74.13,10,0
2023-05-01,S004,P0009,112,120,112.32,10,0
2023-05-01,S004,P0010,84,85,26.15,0,0
2023-05-01,S004,P0011,152,143,65.74,5,0
2023-05-01,S004,P0012,52,54,78.57,25,1
2023-05-01,S004,P0013,111,134,21.82,10,0
2023-05-01,S004,P0014,27,31,133.88,10,0
2023-05-01,S004,P0015,21,35,83.26,0,0
2023-05-01,S004,P0016,38,39,87.64,15,1
2023-05-01,S004,P0017,44,64,82.92,5,0
2023-05-01,S004,P0018,34,36,146.66,0,0
2023-05-01,S004,P0019,69,112,63.27,5,0
2023-05-01,S004,P0020,26,26,102.57,10,0
2023-05-01,S005,P0001,25,70,10.34,10,0
2023-05-01,S005,P0002,39,52,33.7,10,0
2023-05-01,S005,P0003,21,33,25.27,0,0
2023-05-01,S005,P0004,133,114,7.67,10,1
2023-05-01,S005,P0005,49,56,14.78,0,0
2023-05-01,S005,P0006,53,58,46.5,10,0
2023-05-01,S005,P0007,136,158,73.88,25,1
2023-05-01,S005,P0008,67,78,55.74,5,0
2023-05-01,S005,P0009,49,80,94.92,0,0
2023-05-01,S005,P0010,34,29,43.68,10,0
2023-05-01,S005,P0011,49,48,71.52,0,0
2023-05-01,S005,P0012,33,46,92.85,20,1
2023-05-01,S005,P0013,56,88,72.01,5,0
2023-05-01,S005,P0014,25,35,127.88,10,0
2023-05-01,S005,P0015,61,65,42.36,10,0
2023-05-01,S005,P0016,21,23,19.99,25,1
2023-05-01,S005,P0017,14,15,26.17,5,0
2023-05-01,S005,P0018,65,60,18.23,10,0
2023-05-01,S005,P0019,25,22,113.22,5,0
2023-05-01,S005,P0020,66,69,26.85,5,0
2023-05-02,S001,P0001,55,65,64.51,0,0
2023-05-02,S001,P0002,117,228,79.31,20,1
2023-05-02,S001,P0003,60,77,51.76,0,0
2023-05-02,S001,P0004,102,128,94.63,25,1
2023-05-02,S001,P0005,105,147,65.41,5,0
2023-05-02,S001,P0006,13,16,27.02,15,1
2023-05-02,S001,P0007,140,118,21.2,20,1
2023-05-02,S001,P0008,67,70,43.29,0,0
2023-05-02,S001,P0009,20,20,63.39,5,0
2023-05-02,S001,P0010,89,75,108.24,20,1
2023-05-02,S001,P0011,25,38,120.04,15,1
2023-05-02,S001,P0012,47,54,70.87,0,0
2023-05-02,S001,P0013,55,55,30.31,0,0
2023-05-02,S001,P0014,50,51,49.22,20,1
2023-05-02,S001,P0015,108,102,12.99,25,1
2023-05-02,S001,P0016,41,64,34.4,0,0
2023-05-02,S001,P0017,10,10,16.32,0,0
2023-05-02,S001,P0018,44,64,51.29,5,0
2023-05-02,S001,P0019,20,32,95.7,5,0
2023-05-02,S001,P0020,65,56,99.47,15,1
2023-05-02,S002,P0001,91,106,74.82,10,0
2023-05-02,S002,P0002,41,36,22.42,20,1
2023-05-02,S002,P0003,49,53,68.84,0,0
2023-05-02,S002,P0004,77,117,35.87,20,1
2023-05-02,S002,P0005,50,55,80.27,5,0
2023-05-02,S002,P0006,139,122,60.68,15,1
2023-05-02,S002,P0007,46,58,18.76,25,1
2023-05-02,S002,P0008,34,58,21.18,10,0
2023-05-02,S002,P0009,82,72,51.3,10,0
2023-05-02,S002,P0010,71,100,80.38,10,1
2023-05-02,S002,P0011,36,31,55.59,25,1
2023-05-02,S002,P0012,24,37,49.87,10,0
2023-05-02,S002,P0013,94,85,20.15,10,0
2023-05-02,S002,P0014,87,75,104.37,15,1
2023-05-02,S002,P0015,77,100,52.29,25,1
2023-05-02,S002,P0016,84,108,87.76,5,0
2023-05-02,S002,P0017,14,24,15.98,0,0
2023-05-02,S002,P0018,129,147,30.86,10,0
2023-05-02,S002,P0019,162,136,94.44,5,0
2023-05-02,S002,P0020,42,48,111.06,10,1
2023-05-02,S003,P0001,19,51,12.92,10,0
2023-05-02,S003,P0002,147,149,49.33,25,1
2023-05-02,S003,P0003,58,75,83.53,5,0
2023-05-02,S003,P0004,73,108,21.39,15,1
2023-05-02,S003,P0005,45,53,18.54,5,0
2023-05-02,S003,P0006,69,73,29.07,20,1
2023-05-02,S003,P0007,106,104,13.28,20,1
2023-05-02,S003,P0008,62,100,117.37,0,0
2023-05-02,S003,P0009,53,85,51.98,5,0
2023-05-02,S003,P0010,99,111,36.78,10,1
2023-05-02,S003,P0011,11,17,77.07,20,1
2023-05-02,S003,P0012,35,37,85.43,5,0
2023-05-02,S003,P0013,44,65,68.43,0,0
2023-05-02,S003,P0014,54,64,75.4,15,1
2023-05-02,S003,P0015,74,123,84.87,20,1
2023-05-02,S003,P0016,4,4,62.85,10,0
2023-05-02,S003,P0017,35,54,101.41,10,0
2023-05-02,S003,P0018,20,22,109.11,0,0
2023-05-02,S003,P0019,105,115,58.3,5,0
2023-05-02,S003,P0020,114,112,62.85,20,1
2023-05-02,S004,P0001,61,82,9.97,10,0
2023-05-02,S004,P0002,47,77,14.16,25,1
2023-05-02,S004,P0003,15,19,112.03,5,0
2023-05-02,S004,P0004,194,185,51.84,25,1
2023-05-02,S004,P0005,98,213,101.48,0,0
2023-05-02,S004,P0006,96,94,27.09,25,1
2023-05-02,S004,P0007,151,148,28.16,20,1
2023-05-02,S004,P0008,18,25,77.2,5,0
2023-05-02,S004,P0009,122,124,133.04,0,0
2023-05-02,S004,P0010,36,42,17.84,20,1
2023-05-02,S004,P0011,179,152,53.2,25,1
2023-05-02,S004,P0012,26,41,94.26,5,0
2023-05-02,S004,P0013,64,83,19.56,5,0
2023-05-02,S004,P0014,60,64,129.03,20,1
2023-05-02,S004,P0015,40,45,73.88,15,1
2023-05-02,S004,P0016,35,58,116.76,0,0
2023-05-02,S004,P0017,83,124,101.33,5,0
2023-05-02,S004,P0018,17,21,130.78,0,0
2023-05-02,S004,P0019,141,132,67.25,0,0
2023-05-02,S004,P0020,30,26,85.34,25,1
2023-05-02,S005,P0001,59,94,11.23,10,0
2023-05-02,S005,P0002,55,82,31.75,20,1
2023-05-02,S005,P0003,31,32,23.85,5,0
2023-05-02,S005,P0004,22,33,4.83,20,1
2023-05-02,S005,P0005,124,106,17.64,0,0
2023-05-02,S005,P0006,102,100,50.92,15,1
2023-05-02,S005,P0007,89,89,67.75,15,1
2023-05-02,S005,P0008,64,65,53.18,5,0
2023-05-02,S005,P0009,51,61,79.84,5,0
2023-05-02,S005,P0010,139,121,57.45,15,1
2023-05-02,S005,P0011,67,80,68.25,15,1
2023-05-02,S005,P0012,44,47,122.63,0,0
2023-05-02,S005,P0013,57,87,75.65,0,0
2023-05-02,S005,P0014,78,67,129.12,20,1
2023-05-02,S005,P0015,84,79,35.21,25,1
2023-05-02,S005,P0016,15,19,23.51,10,0
2023-05-02,S005,P0017,33,32,29.72,0,0
2023-05-02,S005,P0018,83,132,24.43,0,0
2023-05-02,S005,P0019,9,14,103.89,5,0
2023-05-02,S005,P0020,95,124,32.18,10,1
2023-05-03,S001,P0001,59,98,60.99,20,1
2023-05-03,S001,P0002,59,65,61.86,0,0
2023-05-03,S001,P0003,83,78,54.7,0,0
2023-05-03,S001,P0004,30,45,67.42,25,1
2023-05-03,S001,P0005,43,35,44.56,10,0
2023-05-03,S001,P0006,44,41,33.7,5,0
2023-05-03,S001,P0007,26,43,21.4,0,0
2023-05-03,S001,P0008,27,42,29.58,20,1
2023-05-03,S001,P0009,100,100,90.67,5,0
2023-05-03,S001,P0010,13,13,95.01,5,0
2023-05-03,S001,P0011,21,23,125.61,5,0
2023-05-03,S001,P0012,85,77,72.93,10,0
2023-05-03,S001,P0013,40,35,26.61,5,0
2023-05-03,S001,P0014,52,84,62.56,10,1
2023-05-03,S001,P0015,44,54,11.8,15,1
2023-05-03,S001,P0016,45,82,36.75,0,0
2023-05-03,S001,P0017,48,56,18.8,5,0
2023-05-03,S001,P0018,30,41,44.32,10,1
2023-05-03,S001,P0019,44,54,104.72,5,0
2023-05-03,S001,P0020,37,33,91.33,10,1
2023-05-03,S002,P0001,150,148,84.91,10,1
2023-05-03,S002,P0002,23,22,22.52,10,0
2023-05-03,S002,P0003,49,67,72.7,5,0
2023-05-03,S002,P0004,35,37,25.26,25,1
2023-05-03,S002,P0005,87,76,82.41,5,0
2023-05-03,S002,P0006,55,92,68.26,0,0
2023-05-03,S002,P0007,28,45,23.74,5,0
2023-05-03,S002,P0008,50,43,18.89,15,1
2023-05-03,S002,P0009,81,96,61.94,5,0
2023-05-03,S002,P0010,81,78,78.8,5,0
2023-05-03,S002,P0011,22,22,71.45,5,0
2023-05-03,S002,P0012,38,53,55.97,10,0
2023-05-03,S002,P0013,55,50,17.76,5,0
2023-05-03,S002,P0014,63,71,96.7,20,1
2023-05-03,S002,P0015,155,142,66.8,20,1
2023-05-03,S002,P0016,94,105,87.01,5,0
2023-05-03,S002,P0017,11,16,14.69,5,0
2023-05-03,S002,P0018,89,79,22.12,20,1
2023-05-03,S002,P0019,105,89,90.1,0,0
2023-05-03,S002,P0020,43,40,102.39,10,1
2023-05-03,S003,P0001,47,54,13.02,15,1
2023-05-03,S003,P0002,104,91,49.56,10,0
2023-05-03,S003,P0003,25,29,69.73,5,0
2023-05-03,S003,P0004,175,183,28.03,10,1
2023-05-03,S003,P0005,21,21,16.25,5,0
2023-05-03,S003,P0006,33,47,32.93,5,0
2023-05-03,S003,P0007,55,89,16.67,0,0
2023-05-03,S003,P0008,80,68,89.29,15,1
2023-05-03,S003,P0009,81,71,47.01,5,0
2023-05-03,S003,P0010,38,41,30.17,5,0
2023-05-03,S003,P0011,66,68,112.57,0,0
2023-05-03,S003,P0012,43,37,80.96,10,0
2023-05-03,S003,P0013,88,84,73.14,0,0
2023-05-03,S003,P0014,91,106,73.14,25,1
2023-05-03,S003,P0015,73,112,92.39,10,1
2023-05-03,S003,P0016,40,59,92.92,0,0
2023-05-03,S003,P0017,32,30,97.26,5,0
2023-05-03,S003,P0018,25,40,111.97,10,1
2023-05-03,S003,P0019,65,86,55.73,0,0
2023-05-03,S003,P0020,135,162,81.64,10,1
2023-05-03,S004,P0001,19,18,7.3,15,1
2023-05-03,S004,P0002,62,63,16.14,10,0
2023-05-03,S004,P0003,17,21,107.29,5,0
2023-05-03,S004,P0004,48,60,42.34,10,1
2023-05-03,S004,P0005,48,75,61.23,10,0
2023-05-03,S004,P0006,41,66,31.0,10,0
2023-05-03,S004,P0007,75,74,26.43,0,0
2023-05-03,S004,P0008,33,49,80.25,15,1
2023-05-03,S004,P0009,67,76,102.79,5,0
2023-05-03,S004,P0010,64,94,24.35,5,0
2023-05-03,S004,P0011,13,97,59.99,5,0
2023-05-03,S004,P0012,57,50,92.86,5,0
2023-05-03,S004,P0013,55,88,19.89,5,0
2023-05-03,S004,P0014,20,30,127.13,10,1
2023-05-03,S004,P0015,33,40,67.18,25,1
2023-05-03,S004,P0016,14,13,87.64,5,0
2023-05-03,S004,P0017,5,4,64.3,10,0
2023-05-03,S004,P0018,22,33,130.39,10,1
2023-05-03,S004,P0019,56,91,53.15,10,0
2023-05-03,S004,P0020,21,35,94.75,20,1
2023-05-03,S005,P0001,92,89,10.51,10,1
2023-05-03,S005,P0002,16,24,31.61,5,0
2023-05-03,S005,P0003,52,66,24.57,10,0
2023-05-03,S005,P0004,76,89,5.9,25,1
2023-05-03,S005,P0005,32,42,14.03,0,0
2023-05-03,S005,P0006,62,61,49.43,10,0
2023-05-03,S005,P0007,49,59,71.68,5,0
2023-05-03,S005,P0008,66,79,55.81,10,1
2023-05-03,S005,P0009,62,87,87.6,10,0
2023-05-03,S005,P0010,96,87,60.53,0,0
2023-05-03,S005,P0011,42,49,68.12,5,0
2023-05-03,S005,P0012,38,37,100.64,10,0
2023-05-03,S005,P0013,14,20,58.18,0,0
2023-05-03,S005,P0014,21,34,106.17,25,1
2023-05-03,S005,P0015,80,88,41.22,15,1
2023-05-03,S005,P0016,17,15,24.35,5,0
2023-05-03,S005,P0017,5,8,28.13,0,0
2023-05-03,S005,P0018,127,177,20.78,25,1
2023-05-03,S005,P0019,35,38,115.19,5,0
2023-05-03,S005,P0020,23,22,21.09,10,1
2023-05-04,S001,P0001,27,42,62.14,0,0
2023-05-04,S001,P0002,128,158,70.65,15,1
2023-05-04,S001,P0003,108,105,51.17,10,0
2023-05-04,S001,P0004,67,66,92.85,5,0
2023-05-04,S001,P0005,69,79,47.26,15,1
2023-05-04,S001,P0006,32,27,33.41,0,0
2023-05-04,S001,P0007,166,148,22.86,25,1
2023-05-04,S001,P0008,69,86,41.29,10,1
2023-05-04,S001,P0009,122,139,76.77,25,1
2023-05-04,S001,P0010,26,25,94.79,10,0
2023-05-04,S001,P0011,72,64,148.07,10,1
2023-05-04,S001,P0012,62,95,77.98,5,0
2023-05-04,S001,P0013,33,39,25.58,10,1
2023-05-04,S001,P0014,61,68,69.18,0,0
2023-05-04,S001,P0015,19,26,12.38,5,0
2023-05-04,S001,P0016,95,141,35.03,25,1
2023-05-04,S001,P0017,43,39,16.64,10,0
2023-05-04,S001,P0018,96,110,59.93,10,0
2023-05-04,S001,P0019,37,57,84.68,20,1
2023-05-04,S001,P0020,64,54,104.98,5,0
2023-05-04,S002,P0001,42,127,79.91,10,0
2023-05-04,S002,P0002,45,49,25.2,10,1
2023-05-04,S002,P0003,29,47,63.98,5,0
2023-05-04,S002,P0004,48,46,33.06,10,0
2023-05-04,S002,P0005,47,57,68.72,15,1
2023-05-04,S002,P0006,58,85,57.04,10,0
2023-05-04,S002,P0007,79,68,20.47,25,1
2023-05-04,S002,P0008,82,149,25.37,20,1
2023-05-04,S002,P0009,102,96,52.6,15,1
2023-05-04,S002,P0010,66,72,85.57,0,0
2023-05-04,S002,P0011,139,165,110.15,10,1
2023-05-04,S002,P0012,75,74,60.77,5,0
2023-05-04,S002,P0013,44,37,14.17,20,1
2023-05-04,S002,P0014,0,51,112.08,0,0
2023-05-04,S002,P0015,123,127,75.94,0,0
2023-05-04,S002,P0016,101,140,86.61,15,1
2023-05-04,S002,P0017,52,49,16.85,5,0
2023-05-04,S002,P0018,47,67,22.65,10,0
2023-05-04,S002,P0019,112,120,80.54,15,1
2023-05-04,S002,P0020,32,27,102.12,10,0
2023-05-04,S003,P0001,31,42,14.57,0,0
2023-05-04,S003,P0002,62,78,44.26,20,1
2023-05-04,S003,P0003,81,97,94.94,0,0
2023-05-04,S003,P0004,16,66,19.55,10,0
2023-05-04,S003,P0005,58,55,17.66,10,1
2023-05-04,S003,P0006,41,56,32.33,10,0
2023-05-04,S003,P0007,45,69,11.63,25,1
2023-05-04,S003,P0008,140,172,137.5,10,1
2023-05-04,S003,P0009,34,52,39.13,15,1
2023-05-04,S003,P0010,40,44,28.96,10,0
2023-05-04,S003,P0011,52,59,97.32,15,1
2023-05-04,S003,P0012,35,34,80.04,10,0
2023-05-04,S003,P0013,53,75,63.69,10,1
2023-05-04,S003,P0014,81,68,77.15,10,0
2023-05-04,S003,P0015,55,50,82.51,0,0
2023-05-04,S003,P0016,86,102,76.82,25,1
2023-05-04,S003,P0017,29,29,106.96,0,0
2023-05-04,S003,P0018,11,11,103.86,5,0
2023-05-04,S003,P0019,102,101,41.79,25,1
2023-05-04,S003,P0020,99,110,70.06,10,0
2023-05-04,S004,P0001,72,82,10.5,0,0
2023-05-04,S004,P0002,104,88,16.51,20,1
2023-05-04,S004,P0003,34,30,117.69,0,0
2023-05-04,S004,P0004,112,136,63.62,0,0
2023-05-04,S004,P0005,117,168,72.48,20,1
2023-05-04,S004,P0006,66,65,32.64,0,0
2023-05-04,S004,P0007,41,34,17.92,25,1
2023-05-04,S004,P0008,15,24,60.53,25,1
2023-05-04,S004,P0009,61,85,105.71,10,1
2023-05-04,S004,P0010,42,62,21.67,10,0
2023-05-04,S004,P0011,82,132,53.6,20,1
2023-05-04,S004,P0012,39,37,92.79,5,0
2023-05-04,S004,P0013,57,56,14.19,20,1
2023-05-04,S004,P0014,41,51,146.07,5,0
2023-05-04,S004,P0015,37,35,83.16,5,0
2023-05-04,S004,P0016,35,45,83.5,25,1
2023-05-04,S004,P0017,70,105,105.82,0,0
2023-05-04,S004,P0018,48,40,134.24,10,0
2023-05-04,S004,P0019,38,49,38.01,25,1
2023-05-04,S004,P0020,20,21,100.19,10,0
2023-05-04,S005,P0001,95,105,12.28,5,0
2023-05-04,S005,P0002,77,88,32.42,20,1
2023-05-04,S005,P0003,15,20,21.51,5,0
2023-05-04,S005,P0004,65,78,7.18,0,0
2023-05-04,S005,P0005,85,96,13.77,15,1
2023-05-04,S005,P0006,90,116,66.36,0,0
2023-05-04,S005,P0007,117,98,65.7,20,1
2023-05-04,S005,P0008,88,93,58.58,10,1
2023-05-04,S005,P0009,81,108,89.04,10,1
2023-05-04,S005,P0010,89,99,60.0,0,0
2023-05-04,S005,P0011,78,92,59.74,25,1
2023-05-04,S005,P0012,33,41,108.25,5,0
2023-05-04,S005,P0013,94,111,66.11,15,1
2023-05-04,S005,P0014,41,36,142.78,0,0
2023-05-04,S005,P0015,23,35,39.69,5,0
2023-05-04,S005,P0016,52,55,28.77,10,1
2023-05-04,S005,P0017,36,36,28.73,5,0
2023-05-04,S005,P0018,85,74,19.24,5,0
2023-05-04,S005,P0019,48,52,101.08,25,1
2023-05-04,S005,P0020,92,79,29.25,5,0
2023-05-05,S001,P0001,101,93,75.12,0,0
2023-05-05,S001,P0002,237,250,78.22,25,1
2023-05-05,S001,P0003,166,158,49.96,25,1
2023-05-05,S001,P0004,31,52,87.58,10,0
2023-05-05,S001,P0005,62,100,56.44,10,0
2023-05-05,S001,P0006,45,56,28.2,25,1
2023-05-05,S001,P0007,43,63,19.75,10,0
2023-05-05,S001,P0008,60,57,37.07,10,0
2023-05-05,S001,P0009,117,167,104.77,10,1
2023-05-05,S001,P0010,11,10,98.57,0,0
2023-05-05,S001,P0011,38,33,145.18,0,0
2023-05-05,S001,P0012,61,95,73.76,10,1
2023-05-05,S001,P0013,60,66,28.42,10,0
2023-05-05,S001,P0014,62,76,63.91,10,0
2023-05-05,S001,P0015,58,70,14.71,5,0
2023-05-05,S001,P0016,75,95,38.38,5,0
2023-05-05,S001,P0017,24,25,17.45,5,0
2023-05-05,S001,P0018,73,65,48.79,10,0
2023-05-05,S001,P0019,26,36,77.94,20,1
2023-05-05,S001,P0020,51,48,107.64,5,0
2023-05-05,S002,P0001,113,96,80.44,5,0
2023-05-05,S002,P0002,28,29,24.48,10,1
2023-05-05,S002,P0003,76,103,69.27,20,1
2023-05-05,S002,P0004,109,93,39.38,5,0
2023-05-05,S002,P0005,40,51,75.0,5,0
2023-05-05,S002,P0006,138,232,85.97,10,1
2023-05-05,S002,P0007,22,23,20.52,10,0
2023-05-05,S002,P0008,54,46,22.51,0,0
2023-05-05,S002,P0009,113,134,66.19,10,1
2023-05-05,S002,P0010,35,56,72.61,5,0
2023-05-05,S002,P0011,74,83,81.56,10,0
2023-05-05,S002,P0012,40,64,55.47,10,1
2023-05-05,S002,P0013,68,78,20.74,0,0
2023-05-05,S002,P0014,28,38,100.93,5,0
2023-05-05,S002,P0015,46,38,55.57,0,0
2023-05-05,S002,P0016,32,28,68.65,5,0
2023-05-05,S002,P0017,7,6,13.97,10,0
2023-05-05,S002,P0018,74,112,30.97,0,0
