Date,Store ID,Product ID,Inventory Level,Units Ordered,Competitor Pricing
2023-04-11,S001,P0008,109,32,14.12
2023-04-11,S001,P0009,271,182,93.39
2023-04-11,S001,P0010,497,73,85.63
2023-04-11,S001,P0011,451,140,31.12
2023-04-11,S001,P0012,126,153,78.34
2023-04-11,S001,P0013,175,94,36.5
2023-04-11,S001,P0014,473,177,29.05
2023-04-11,S001,P0015,74,32,39.94
2023-04-11,S001,P0016,100,63,85.45
2023-04-11,S001,P0017,177,79,41.78
2023-04-11,S001,P0018,67,35,88.59
2023-04-11,S001,P0019,381,163,95.15
2023-04-11,S001,P0020,442,121,95.34
2023-04-11,S002,P0001,210,91,55.65
2023-04-11,S002,P0002,73,134,32.87
2023-04-11,S002,P0003,230,28,15.32
2023-04-11,S002,P0004,308,160,67.19
2023-04-11,S002,P0005,267,72,34.91
2023-04-11,S002,P0006,51,186,31.95
2023-04-11,S002,P0007,406,112,58.66
2023-04-11,S002,P0008,328,144,36.44
2023-04-11,S002,P0009,478,129,55.15
2023-04-11,S002,P0010,97,113,59.02
2023-04-11,S002,P0011,444,184,72.09
2023-04-11,S002,P0012,61,74,39.76
2023-04-11,S002,P0013,292,104,88.09
2023-04-11,S002,P0014,418,177,79.75
2023-04-11,S002,P0015,410,105,80.73
2023-04-11,S002,P0016,499,98,76.64
2023-04-11,S002,P0017,70,75,95.33
2023-04-11,S002,P0018,113,122,97.42
2023-04-11,S002,P0019,151,77,34.25
2023-04-11,S002,P0020,74,170,30.13
2023-04-11,S003,P0001,152,197,33.89
2023-04-11,S003,P0002,143,81,28.93
2023-04-11,S003,P0003,489,61,80.23
2023-04-11,S003,P0004,325,156,56.76
2023-04-11,S003,P0005,336,81,19.77
2023-04-11,S003,P0006,303,150,94.71
2023-04-11,S003,P0007,475,94,84.03
2023-04-11,S003,P0008,272,63,57.28
2023-04-11,S003,P0009,169,37,63.36
2023-04-11,S003,P0010,420,38,48.78
2023-04-11,S003,P0011,463,131,37.73
2023-04-11,S003,P0012,138,170,11.08
2023-04-11,S003,P0013,232,55,27.7
2023-04-11,S003,P0014,287,173,79.09
2023-04-11,S003,P0015,472,141,48.83
2023-04-11,S003,P0016,276,157,15.36
2023-04-11,S003,P0017,256,126,54.53
2023-04-11,S003,P0018,202,151,88.21
2023-04-11,S003,P0019,309,122,18.82
2023-04-11,S003,P0020,434,145,19.23
2023-04-11,S004,P0001,236,178,54.59
2023-04-11,S004,P0002,94,106,11.79
2023-04-11,S004,P0003,218,126,51.96
2023-04-11,S004,P0004,403,145,51.31
2023-04-11,S004,P0005,92,151,44.88
2023-04-11,S004,P0006,238,140,93.82
2023-04-11,S004,P0007,463,105,14.13
2023-04-11,S004,P0008,148,183,89.72
2023-04-11,S004,P0009,359,29,61.94
2023-04-11,S004,P0010,307,73,33.23
2023-04-11,S004,P0011,73,186,85.31
2023-04-11,S004,P0012,139,171,39.61
2023-04-11,S004,P0013,288,89,23.3
2023-04-11,S004,P0014,444,183,79.51
2023-04-11,S004,P0015,180,92,18.57
2023-04-11,S004,P0016,336,131,32.06
2023-04-11,S004,P0017,365,90,14.77
2023-04-11,S004,P0018,350,193,72.15
2023-04-11,S004,P0019,111,133,19.94
2023-04-11,S004,P0020,210,33,47.76
2023-04-11,S005,P0001,306,77,29.81
2023-04-11,S005,P0002,350,47,24.48
2023-04-11,S005,P0003,455,20,25.26
2023-04-11,S005,P0004,382,74,68.02
2023-04-11,S005,P0005,147,191,70.92
2023-04-11,S005,P0006,479,149,19.42
2023-04-11,S005,P0007,432,154,56.91
2023-04-11,S005,P0008,256,132,24.97
2023-04-11,S005,P0009,215,135,88.83
2023-04-11,S005,P0010,358,51,58.6
2023-04-11,S005,P0011,366,125,74.6
2023-04-11,S005,P0012,239,33,53.75
2023-04-11,S005,P0013,257,110,63.97
2023-04-11,S005,P0014,108,196,20.12
2023-04-11,S005,P0015,160,75,35.76
2023-04-11,S005,P0016,239,85,54.18
2023-04-11,S005,P0017,54,49,32.69
2023-04-11,S005,P0018,336,171,26.0
2023-04-11,S005,P0019,345,88,59.53
2023-04-11,S005,P0020,258,136,86.41
2023-04-12,S001,P0001,368,66,11.85
2023-04-12,S001,P0002,207,196,75.5
2023-04-12,S001,P0003,207,116,17.74
2023-04-12,S001,P0004,410,185,93.48
2023-04-12,S001,P0005,445,88,74.59
2023-04-12,S001,P0006,401,111,42.95
2023-04-12,S001,P0007,51,31,68.23
2023-04-12,S001,P0008,466,164,87.85
2023-04-12,S001,P0009,479,30,61.81
2023-04-12,S001,P0010,308,200,91.91
2023-04-12,S001,P0011,303,156,22.71
2023-04-12,S001,P0012,159,190,19.79
2023-04-12,S001,P0013,260,49,38.97
2023-04-12,S001,P0014,225,142,17.92
2023-04-12,S001,P0015,266,85,13.8
2023-04-12,S001,P0016,498,178,49.47
2023-04-12,S001,P0017,178,118,12.87
2023-04-12,S001,P0018,159,86,71.86
2023-04-12,S001,P0019,394,72,19.67
2023-04-12,S001,P0020,151,26,86.31
2023-04-12,S002,P0001,301,175,18.62
2023-04-12,S002,P0002,273,182,14.59
2023-04-12,S002,P0003,387,182,27.76
2023-04-12,S002,P0004,493,170,75.14
2023-04-12,S002,P0005,303,161,12.6
2023-04-12,S002,P0006,309,192,94.94
2023-04-12,S002,P0007,487,178,92.1
2023-04-12,S002,P0008,53,108,96.27
2023-04-12,S002,P0009,171,135,80.69
2023-04-12,S002,P0010,284,39,29.65
2023-04-12,S002,P0011,369,90,27.82
2023-04-12,S002,P0012,376,179,72.38
2023-04-12,S002,P0013,221,168,85.06
2023-04-12,S002,P0014,288,123,103.35
2023-04-12,S002,P0015,148,86,64.23
2023-04-12,S002,P0016,474,22,27.12
2023-04-12,S002,P0017,146,91,58.88
2023-04-12,S002,P0018,483,36,56.82
2023-04-12,S002,P0019,380,102,63.22
2023-04-12,S002,P0020,281,131,81.69
2023-04-12,S003,P0001,97,47,84.44
2023-04-12,S003,P0002,77,179,41.21
2023-04-12,S003,P0003,441,27,49.85
2023-04-12,S003,P0004,480,90,52.62
2023-04-12,S003,P0005,427,78,82.06
2023-04-12,S003,P0006,64,70,53.17
2023-04-12,S003,P0007,334,191,101.48
2023-04-12,S003,P0008,473,198,87.01
2023-04-12,S003,P0009,411,40,11.64
2023-04-12,S003,P0010,286,164,22.77
2023-04-12,S003,P0011,52,43,23.58
2023-04-12,S003,P0012,177,110,25.07
2023-04-12,S003,P0013,243,131,37.87
2023-04-12,S003,P0014,380,127,82.34
2023-04-12,S003,P0015,139,97,32.48
2023-04-12,S003,P0016,349,105,23.67
2023-04-12,S003,P0017,178,133,92.8
2023-04-12,S003,P0018,179,199,63.31
2023-04-12,S003,P0019,91,164,55.07
2023-04-12,S003,P0020,430,164,28.74
2023-04-12,S004,P0001,356,145,39.08
2023-04-12,S004,P0002,246,95,24.44
2023-04-12,S004,P0003,136,163,52.11
2023-04-12,S004,P0004,398,53,92.14
2023-04-12,S004,P0005,220,115,70.36
2023-04-12,S004,P0006,352,57,47.78
2023-04-12,S004,P0007,315,166,81.8
2023-04-12,S004,P0008,240,103,25.48
2023-04-12,S004,P0009,304,70,54.69
2023-04-12,S004,P0010,360,94,99.93
2023-04-12,S004,P0011,218,116,67.61
2023-04-12,S004,P0012,483,105,61.02
2023-04-12,S004,P0013,232,193,9.46
2023-04-12,S004,P0014,179,41,24.66
2023-04-12,S004,P0015,82,116,86.09
2023-04-12,S004,P0016,349,93,56.12
2023-04-12,S004,P0017,390,161,55.75
2023-04-12,S004,P0018,470,33,44.83
2023-04-12,S004,P0019,396,98,79.77
2023-04-12,S004,P0020,265,192,76.91
2023-04-12,S005,P0001,80,75,20.49
2023-04-12,S005,P0002,374,64,40.88
2023-04-12,S005,P0003,140,75,30.88
2023-04-12,S005,P0004,113,45,26.67
2023-04-12,S005,P0005,98,153,34.38
2023-04-12,S005,P0006,124,109,57.23
2023-04-12,S005,P0007,320,44,43.23
2023-04-12,S005,P0008,75,170,16.4
2023-04-12,S005,P0009,468,182,51.15
2023-04-12,S005,P0010,355,157,11.58
2023-04-12,S005,P0011,338,29,44.54
2023-04-12,S005,P0012,140,41,92.34
2023-04-12,S005,P0013,205,104,29.56
2023-04-12,S005,P0014,338,135,98.89
2023-04-12,S005,P0015,345,110,73.77
2023-04-12,S005,P0016,397,195,75.59
2023-04-12,S005,P0017,245,83,43.35
2023-04-12,S005,P0018,380,144,56.47
2023-04-12,S005,P0019,185,100,13.11
2023-04-12,S005,P0020,393,118,77.52
2023-04-13,S001,P0001,231,198,18.44
2023-04-13,S001,P0002,464,147,81.18
2023-04-13,S001,P0003,312,91,31.51
2023-04-13,S001,P0004,265,173,65.75
2023-04-13,S001,P0005,203,35,47.45
2023-04-13,S001,P0006,446,165,23.85
2023-04-13,S001,P0007,87,113,97.82
2023-04-13,S001,P0008,475,23,56.05
2023-04-13,S001,P0009,147,31,73.28
2023-04-13,S001,P0010,424,26,39.45
2023-04-13,S001,P0011,368,39,39.2
2023-04-13,S001,P0012,132,73,59.25
2023-04-13,S001,P0013,409,114,56.52
2023-04-13,S001,P0014,284,177,95.61
2023-04-13,S001,P0015,335,87,31.37
2023-04-13,S001,P0016,130,163,30.95
2023-04-13,S001,P0017,421,146,60.32
2023-04-13,S001,P0018,398,105,80.22
2023-04-13,S001,P0019,162,149,56.34
2023-04-13,S001,P0020,201,163,79.67
2023-04-13,S002,P0001,336,81,15.76
2023-04-13,S002,P0002,157,160,6.48
2023-04-13,S002,P0003,223,129,91.79
2023-04-13,S002,P0004,291,93,62.14
2023-04-13,S002,P0005,291,187,71.75
2023-04-13,S002,P0006,355,173,84.4
2023-04-13,S002,P0007,202,160,76.79
2023-04-13,S002,P0008,54,167,46.33
2023-04-13,S002,P0009,229,71,78.28
2023-04-13,S002,P0010,270,143,26.58
2023-04-13,S002,P0011,109,141,30.74
2023-04-13,S002,P0012,295,174,68.55
2023-04-13,S002,P0013,200,161,25.22
2023-04-13,S002,P0014,375,191,18.64
2023-04-13,S002,P0015,484,191,88.23
2023-04-13,S002,P0016,309,183,14.05
2023-04-13,S002,P0017,179,117,58.73
2023-04-13,S002,P0018,269,169,87.68
2023-04-13,S002,P0019,255,134,71.52
2023-04-13,S002,P0020,171,35,37.45
2023-04-13,S003,P0001,348,84,59.59
2023-04-13,S003,P0002,359,174,61.4
2023-04-13,S003,P0003,265,21,52.36
2023-04-13,S003,P0004,237,82,72.39
2023-04-13,S003,P0005,154,142,28.53
2023-04-13,S003,P0006,354,97,34.42
2023-04-13,S003,P0007,53,95,77.48
2023-04-13,S003,P0008,230,190,87.86
2023-04-13,S003,P0009,269,180,27.86
2023-04-13,S003,P0010,138,126,53.09
2023-04-13,S003,P0011,368,53,42.13
2023-04-13,S003,P0012,62,192,53.22
2023-04-13,S003,P0013,399,102,62.31
2023-04-13,S003,P0014,288,173,26.57
2023-04-13,S003,P0015,321,121,64.16
2023-04-13,S003,P0016,296,183,45.24
2023-04-13,S003,P0017,131,193,46.71
2023-04-13,S003,P0018,499,139,62.29
2023-04-13,S003,P0019,160,149,87.58
2023-04-13,S003,P0020,233,33,74.64
2023-04-13,S004,P0001,448,73,49.85
2023-04-13,S004,P0002,491,45,71.97
2023-04-13,S004,P0003,441,85,65.33
2023-04-13,S004,P0004,161,91,52.83
2023-04-13,S004,P0005,53,31,46.05
2023-04-13,S004,P0006,332,173,67.22
2023-04-13,S004,P0007,130,165,47.19
2023-04-13,S004,P0008,65,196,32.42
2023-04-13,S004,P0009,57,183,28.56
2023-04-13,S004,P0010,273,175,53.62
2023-04-13,S004,P0011,492,20,77.61
2023-04-13,S004,P0012,251,78,94.45
2023-04-13,S004,P0013,231,27,103.45
2023-04-13,S004,P0014,256,28,30.93
2023-04-13,S004,P0015,482,172,40.12
2023-04-13,S004,P0016,317,40,27.82
2023-04-13,S004,P0017,134,84,64.28
2023-04-13,S004,P0018,333,178,65.11
2023-04-13,S004,P0019,200,125,35.82
2023-04-13,S004,P0020,178,118,38.6
2023-04-13,S005,P0001,140,34,70.57
2023-04-13,S005,P0002,325,95,98.5
2023-04-13,S005,P0003,144,37,53.48
2023-04-13,S005,P0004,422,199,84.61
2023-04-13,S005,P0005,180,96,18.95
2023-04-13,S005,P0006,208,101,39.8
2023-04-13,S005,P0007,495,174,95.04
2023-04-13,S005,P0008,463,40,8.3
2023-04-13,S005,P0009,149,127,21.15
2023-04-13,S005,P0010,99,138,30.16
2023-04-13,S005,P0011,179,167,84.04
2023-04-13,S005,P0012,500,110,23.39
2023-04-13,S005,P0013,454,146,61.15
2023-04-13,S005,P0014,427,132,90.14
2023-04-13,S005,P0015,220,180,31.43
2023-04-13,S005,P0016,455,158,100.28
2023-04-13,S005,P0017,332,22,40.96
2023-04-13,S005,P0018,71,129,39.38
2023-04-13,S005,P0019,122,198,73.34
2023-04-13,S005,P0020,491,20,58.2
2023-04-14,S001,P0001,486,190,34.55
2023-04-14,S001,P0002,432,136,92.14
2023-04-14,S001,P0003,339,190,29.45
2023-04-14,S001,P0004,221,120,69.36
2023-04-14,S001,P0005,283,58,68.64
2023-04-14,S001,P0006,491,21,65.81
2023-04-14,S001,P0007,285,110,94.85
2023-04-14,S001,P0008,73,173,5.57
2023-04-14,S001,P0009,433,38,77.8
2023-04-14,S001,P0010,433,148,94.82
2023-04-14,S001,P0011,486,76,85.28
2023-04-14,S001,P0012,114,114,93.48
2023-04-14,S001,P0013,75,124,84.3
2023-04-14,S001,P0014,488,196,33.37
2023-04-14,S001,P0015,108,50,38.64
2023-04-14,S001,P0016,180,161,22.07
2023-04-14,S001,P0017,386,104,27.62
2023-04-14,S001,P0018,132,148,86.17
2023-04-14,S001,P0019,218,49,37.81
2023-04-14,S001,P0020,218,30,38.3
2023-04-14,S002,P0001,80,63,16.08
2023-04-14,S002,P0002,413,172,86.35
2023-04-14,S002,P0003,179,40,13.33
2023-04-14,S002,P0004,321,23,46.21
2023-04-14,S002,P0005,307,48,13.65
2023-04-14,S002,P0006,217,78,76.52
2023-04-14,S002,P0007,275,175,59.71
2023-04-14,S002,P0008,60,200,91.74
2023-04-14,S002,P0009,397,112,67.24
2023-04-14,S002,P0010,109,147,35.86
2023-04-14,S002,P0011,424,191,58.92
2023-04-14,S002,P0012,371,113,46.81
2023-04-14,S002,P0013,181,53,12.13
2023-04-14,S002,P0014,332,171,100.0
2023-04-14,S002,P0015,95,111,90.51
2023-04-14,S002,P0016,59,179,70.09
2023-04-14,S002,P0017,325,34,59.05
2023-04-14,S002,P0018,185,112,43.84
2023-04-14,S002,P0019,233,82,64.67
2023-04-14,S002,P0020,168,68,29.04
2023-04-14,S003,P0001,462,170,69.33
2023-04-14,S003,P0002,349,184,59.31
2023-04-14,S003,P0003,268,128,33.08
2023-04-14,S003,P0004,163,23,100.63
2023-04-14,S003,P0005,494,151,30.64
2023-04-14,S003,P0006,426,68,87.4
2023-04-14,S003,P0007,347,109,74.48
2023-04-14,S003,P0008,499,162,19.17
2023-04-14,S003,P0009,425,27,8.38
2023-04-14,S003,P0010,210,99,63.43
2023-04-14,S003,P0011,498,56,75.05
2023-04-14,S003,P0012,421,85,15.21
2023-04-14,S003,P0013,298,61,59.28
2023-04-14,S003,P0014,243,184,32.27
2023-04-14,S003,P0015,387,140,78.56
2023-04-14,S003,P0016,273,189,38.03
2023-04-14,S003,P0017,264,103,84.68
2023-04-14,S003,P0018,150,181,73.02
2023-04-14,S003,P0019,159,60,59.23
2023-04-14,S003,P0020,413,101,38.31
2023-04-14,S004,P0001,242,82,89.71
2023-04-14,S004,P0002,99,43,33.26
2023-04-14,S004,P0003,191,143,72.16
2023-04-14,S004,P0004,166,110,76.86
2023-04-14,S004,P0005,271,29,43.8
2023-04-14,S004,P0006,373,51,45.33
2023-04-14,S004,P0007,149,161,56.05
2023-04-14,S004,P0008,109,138,90.88
2023-04-14,S004,P0009,184,29,32.58
2023-04-14,S004,P0010,118,142,67.09
2023-04-14,S004,P0011,288,58,17.71
2023-04-14,S004,P0012,436,198,38.88
2023-04-14,S004,P0013,340,160,22.73
2023-04-14,S004,P0014,121,94,69.46
2023-04-14,S004,P0015,169,187,25.32
2023-04-14,S004,P0016,204,147,31.76
2023-04-14,S004,P0017,337,61,83.39
2023-04-14,S004,P0018,349,179,38.19
2023-04-14,S004,P0019,435,189,40.79
2023-04-14,S004,P0020,395,69,70.66
2023-04-14,S005,P0001,305,159,29.23
2023-04-14,S005,P0002,212,197,34.19
2023-04-14,S005,P0003,241,146,89.62
2023-04-14,S005,P0004,490,122,92.31
2023-04-14,S005,P0005,117,76,77.64
2023-04-14,S005,P0006,139,57,66.55
2023-04-14,S005,P0007,343,193,97.39
2023-04-14,S005,P0008,402,98,27.52
2023-04-14,S005,P0009,100,117,93.85
2023-04-14,S005,P0010,411,59,62.04
2023-04-14,S005,P0011,314,55,93.35
2023-04-14,S005,P0012,303,155,37.54
2023-04-14,S005,P0013,298,64,56.35
2023-04-14,S005,P0014,301,97,20.82
2023-04-14,S005,P0015,181,60,97.06
2023-04-14,S005,P0016,324,90,78.71
2023-04-14,S005,P0017,370,63,33.83
2023-04-14,S005,P0018,228,105,10.11
2023-04-14,S005,P0019,78,168,54.53
2023-04-14,S005,P0020,461,96,51.92
2023-04-15,S001,P0001,187,158,36.53
2023-04-15,S001,P0002,495,200,16.24
2023-04-15,S001,P0003,280,22,45.73
2023-04-15,S001,P0004,431,40,31.51
2023-04-15,S001,P0005,301,65,43.2
2023-04-15,S001,P0006,210,155,58.2
2023-04-15,S001,P0007,269,109,86.55
2023-04-15,S001,P0008,84,21,40.17
2023-04-15,S001,P0009,207,137,89.51
2023-04-15,S001,P0010,218,102,49.84
2023-04-15,S001,P0011,485,21,23.36
2023-04-15,S001,P0012,430,61,49.27
2023-04-15,S001,P0013,312,155,17.52
2023-04-15,S001,P0014,169,29,79.6
2023-04-15,S001,P0015,402,47,20.95
2023-04-15,S001,P0016,292,47,86.87
2023-04-15,S001,P0017,290,148,21.16
2023-04-15,S001,P0018,448,82,72.6
2023-04-15,S001,P0019,170,89,58.22
2023-04-15,S001,P0020,249,130,8.77
2023-04-15,S002,P0001,276,105,57.49
2023-04-15,S002,P0002,427,149,24.31
2023-04-15,S002,P0003,493,41,96.49
2023-04-15,S002,P0004,404,136,92.01
2023-04-15,S002,P0005,463,197,30.55
2023-04-15,S002,P0006,439,178,28.67
2023-04-15,S002,P0007,70,22,36.9
2023-04-15,S002,P0008,60,136,91.2
2023-04-15,S002,P0009,112,49,89.64
2023-04-15,S002,P0010,375,32,77.49
2023-04-15,S002,P0011,94,64,19.86
2023-04-15,S002,P0012,268,109,59.07
2023-04-15,S002,P0013,80,150,95.96
2023-04-15,S002,P0014,281,91,60.97
2023-04-15,S002,P0015,469,58,23.15
2023-04-15,S002,P0016,435,142,20.14
2023-04-15,S002,P0017,170,95,9.29
2023-04-15,S002,P0018,81,185,77.47
2023-04-15,S002,P0019,478,167,24.66
2023-04-15,S002,P0020,289,130,88.61
2023-04-15,S003,P0001,106,115,14.58
2023-04-15,S003,P0002,369,71,57.59
2023-04-15,S003,P0003,292,179,11.33
2023-04-15,S003,P0004,83,113,64.44
2023-04-15,S003,P0005,413,77,13.46
2023-04-15,S003,P0006,283,42,55.26
2023-04-15,S003,P0007,445,20,27.98
2023-04-15,S003,P0008,439,56,44.54
2023-04-15,S003,P0009,210,186,51.76
2023-04-15,S003,P0010,412,136,39.4
2023-04-15,S003,P0011,281,69,35.3
2023-04-15,S003,P0012,362,28,89.56
2023-04-15,S003,P0013,76,150,88.1
2023-04-15,S003,P0014,172,164,17.36
2023-04-15,S003,P0015,434,124,85.44
2023-04-15,S003,P0016,60,187,54.39
2023-04-15,S003,P0017,275,135,26.74
2023-04-15,S003,P0018,114,118,31.82
2023-04-15,S003,P0019,185,180,61.65
2023-04-15,S003,P0020,379,189,39.23
2023-04-15,S004,P0001,335,145,57.19
2023-04-15,S004,P0002,342,184,41.44
2023-04-15,S004,P0003,214,114,66.8
2023-04-15,S004,P0004,368,32,18.04
2023-04-15,S004,P0005,183,29,34.57
2023-04-15,S004,P0006,248,75,38.03
2023-04-15,S004,P0007,356,152,62.08
2023-04-15,S004,P0008,141,110,62.91
2023-04-15,S004,P0009,262,149,70.35
2023-04-15,S004,P0010,73,111,15.32
2023-04-15,S004,P0011,356,44,69.94
2023-04-15,S004,P0012,352,73,65.23
2023-04-15,S004,P0013,75,71,66.88
2023-04-15,S004,P0014,288,62,16.0
2023-04-15,S004,P0015,136,130,49.05
2023-04-15,S004,P0016,111,30,57.74
2023-04-15,S004,P0017,427,157,24.2
2023-04-15,S004,P0018,216,175,24.99
2023-04-15,S004,P0019,457,178,46.2
2023-04-15,S004,P0020,220,53,30.05
2023-04-15,S005,P0001,472,138,29.08
2023-04-15,S005,P0002,245,64,69.95
2023-04-15,S005,P0003,272,51,62.22
2023-04-15,S005,P0004,177,99,19.1
2023-04-15,S005,P0005,190,49,23.06
2023-04-15,S005,P0006,137,109,34.26
2023-04-15,S005,P0007,53,101,88.19
2023-04-15,S005,P0008,179,112,79.11
2023-04-15,S005,P0009,323,53,55.31
2023-04-15,S005,P0010,458,32,96.93
2023-04-15,S005,P0011,390,131,83.56
2023-04-15,S005,P0012,175,68,63.01
2023-04-15,S005,P0013,336,199,94.63
2023-04-15,S005,P0014,329,196,31.7
2023-04-15,S005,P0015,311,39,68.99
2023-04-15,S005,P0016,100,157,27.3
2023-04-15,S005,P0017,79,146,56.84
2023-04-15,S005,P0018,90,67,13.33
2023-04-15,S005,P0019,100,88,34.98
2023-04-15,S005,P0020,414,59,32.75
2023-04-16,S001,P0001,330,189,60.32
2023-04-16,S001,P0002,301,180,102.19
2023-04-16,S001,P0003,132,62,87.59
2023-04-16,S001,P0004,172,116,86.85
2023-04-16,S001,P0005,298,28,14.19
2023-04-16,S001,P0006,197,189,14.32
2023-04-16,S001,P0007,448,150,36.33
2023-04-16,S001,P0008,285,46,57.93
2023-04-16,S001,P0009,457,186,91.32
2023-04-16,S001,P0010,233,47,43.0
2023-04-16,S001,P0011,376,31,78.65
2023-04-16,S001,P0012,279,92,87.64
2023-04-16,S001,P0013,475,52,85.79
2023-04-16,S001,P0014,430,156,25.32
2023-04-16,S001,P0015,111,187,75.94
2023-04-16,S001,P0016,425,128,13.09
2023-04-16,S001,P0017,387,30,73.0
2023-04-16,S001,P0018,481,187,90.05
2023-04-16,S001,P0019,367,150,7.29
2023-04-16,S001,P0020,334,171,34.64
2023-04-16,S002,P0001,143,181,70.34
2023-04-16,S002,P0002,128,96,56.8
2023-04-16,S002,P0003,176,126,69.18
2023-04-16,S002,P0004,92,108,51.82
2023-04-16,S002,P0005,225,163,14.74
2023-04-16,S002,P0006,484,190,65.49
2023-04-16,S002,P0007,268,112,81.05
2023-04-16,S002,P0008,78,93,70.37
2023-04-16,S002,P0009,67,47,96.62
2023-04-16,S002,P0010,218,169,29.74
2023-04-16,S002,P0011,415,83,29.59
2023-04-16,S002,P0012,203,112,64.4
2023-04-16,S002,P0013,84,66,37.42
2023-04-16,S002,P0014,201,113,23.34
2023-04-16,S002,P0015,178,75,100.84
2023-04-16,S002,P0016,324,63,67.77
2023-04-16,S002,P0017,105,50,33.79
2023-04-16,S002,P0018,232,93,16.63
2023-04-16,S002,P0019,450,147,15.41
2023-04-16,S002,P0020,320,160,45.9
2023-04-16,S003,P0001,167,100,34.63
2023-04-16,S003,P0002,81,187,78.11
2023-04-16,S003,P0003,456,33,62.87
2023-04-16,S003,P0004,398,111,29.14
2023-04-16,S003,P0005,496,190,64.36
2023-04-16,S003,P0006,94,50,95.22
2023-04-16,S003,P0007,351,38,10.68
2023-04-16,S003,P0008,113,173,52.76
2023-04-16,S003,P0009,434,95,24.3
2023-04-16,S003,P0010,159,139,20.41
2023-04-16,S003,P0011,338,47,96.14
2023-04-16,S003,P0012,134,151,96.46
2023-04-16,S003,P0013,393,119,98.89
2023-04-16,S003,P0014,314,192,76.3
2023-04-16,S003,P0015,267,103,68.02
2023-04-16,S003,P0016,181,55,11.36
2023-04-16,S003,P0017,114,185,35.85
2023-04-16,S003,P0018,184,110,55.72
2023-04-16,S003,P0019,183,53,72.13
2023-04-16,S003,P0020,499,124,54.15
2023-04-16,S004,P0001,64,135,15.68
2023-04-16,S004,P0002,185,96,77.92
2023-04-16,S004,P0003,496,164,79.43
2023-04-16,S004,P0004,383,132,94.56
2023-04-16,S004,P0005,356,35,24.61
2023-04-16,S004,P0006,192,175,24.05
2023-04-16,S004,P0007,278,77,60.81
2023-04-16,S004,P0008,465,129,77.92
2023-04-16,S004,P0009,500,79,43.51
2023-04-16,S004,P0010,283,71,85.08
2023-04-16,S004,P0011,451,31,23.81
2023-04-16,S004,P0012,280,99,96.17
2023-04-16,S004,P0013,221,93,82.81
2023-04-16,S004,P0014,68,157,25.52
2023-04-16,S004,P0015,188,181,46.77
2023-04-16,S004,P0016,133,115,17.87
2023-04-16,S004,P0017,398,123,94.45
2023-04-16,S004,P0018,483,48,21.68
2023-04-16,S004,P0019,295,129,75.1
2023-04-16,S004,P0020,362,66,91.07
2023-04-16,S005,P0001,230,199,60.06
2023-04-16,S005,P0002,353,166,94.42
2023-04-16,S005,P0003,416,147,18.01
2023-04-16,S005,P0004,440,188,73.04
2023-04-16,S005,P0005,133,165,88.43
2023-04-16,S005,P0006,273,24,55.53
2023-04-16,S005,P0007,458,73,21.01
2023-04-16,S005,P0008,453,34,50.15
2023-04-16,S005,P0009,114,170,24.26
2023-04-16,S005,P0010,369,73,84.57
2023-04-16,S005,P0011,152,199,87.34
2023-04-16,S005,P0012,487,63,96.1
2023-04-16,S005,P0013,413,122,28.5
2023-04-16,S005,P0014,342,95,76.0
2023-04-16,S005,P0015,415,171,40.48
2023-04-16,S005,P0016,53,49,65.33
2023-04-16,S005,P0017,109,50,78.7
2023-04-16,S005,P0018,99,105,22.99
2023-04-16,S005,P0019,229,124,25.68
2023-04-16,S005,P0020,356,110,32.73
2023-04-17,S001,P0001,332,110,14.94
2023-04-17,S001,P0002,150,75,102.96
2023-04-17,S001,P0003,200,155,31.8
2023-04-17,S001,P0004,450,105,42.69
2023-04-17,S001,P0005,370,158,82.69
2023-04-17,S001,P0006,424,70,36.31
2023-04-17,S001,P0007,301,49,37.84
2023-04-17,S001,P0008,218,94,100.99
2023-04-17,S001,P0009,80,22,60.08
2023-04-17,S001,P0010,232,72,48.97
2023-04-17,S001,P0011,344,49,42.53
2023-04-17,S001,P0012,202,154,37.35
2023-04-17,S001,P0013,400,165,12.63
2023-04-17,S001,P0014,246,46,16.49
2023-04-17,S001,P0015,441,52,63.05
2023-04-17,S001,P0016,243,45,46.0
2023-04-17,S001,P0017,81,135,15.11
2023-04-17,S001,P0018,107,162,23.38
2023-04-17,S001,P0019,152,136,38.58
2023-04-17,S001,P0020,302,58,76.0
2023-04-17,S002,P0001,428,197,42.6
2023-04-17,S002,P0002,458,169,90.47
2023-04-17,S002,P0003,123,190,60.0
2023-04-17,S002,P0004,250,195,71.76
2023-04-17,S002,P0005,316,162,77.42
2023-04-17,S002,P0006,262,136,59.73
2023-04-17,S002,P0007,226,51,44.49
2023-04-17,S002,P0008,342,51,23.24
2023-04-17,S002,P0009,123,164,48.8
2023-04-17,S002,P0010,186,63,22.62
2023-04-17,S002,P0011,453,180,26.16
2023-04-17,S002,P0012,435,142,17.56
2023-04-17,S002,P0013,402,128,46.4
2023-04-17,S002,P0014,91,195,60.01
2023-04-17,S002,P0015,416,70,29.35
2023-04-17,S002,P0016,107,128,62.58
2023-04-17,S002,P0017,317,198,59.06
2023-04-17,S002,P0018,298,38,18.77
2023-04-17,S002,P0019,468,152,46.11
2023-04-17,S002,P0020,452,153,87.17
2023-04-17,S003,P0001,262,66,80.17
